ID;Tipo;SKU;Nombre;Publicado;¨Est  destacado?;Visibilidad en el cat logo;Descripci¢n corta;Descripci¢n;D¡a en que empieza el precio rebajado;D¡a en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¨En inventario?;Inventario;Cantidad de bajo inventario;¨Permitir reservas de productos agotados?;¨Vendido individualmente?;Peso (kg);Longitud (cm);Anchura (cm);Altura (cm);¨Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categor¡as;Etiquetas;Clase de env¡o;Im genes;L¡mite de descargas;D¡as de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del bot¢n;Posici¢n;Nombre del atributo 1;Valor(es) del atributo 1;Atributo visible 1;Atributo global 1
; ; ;Monitor Philips  221; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Philips<br />· Color     Negro y gris<br />· Tipo Panel     22 Pulgadas  TFT<br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, X1 DisplayPort, x1 Audio IN, x4 USB<br />· Sonido     SI<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Philips<br />· Color     Negro y gris<br />· Tipo Panel     22 Pulgadas  TFT<br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, X1 DisplayPort, x1 Audio IN, x4 USB<br />· Sonido     SI<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 45;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940ph221p1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Philips 221P; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Philips<br />· Color     Negro y gris<br />· Peana para tiny VESA<br />· Tipo Panel     22 Pulgadas  TFT<br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, X1 DisplayPort, x1 Audio IN, x4 USB<br />· Sonido     SI<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Philips<br />· Color     Negro y gris<br />· Peana para tiny VESA<br />· Tipo Panel     22 Pulgadas  TFT<br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, X1 DisplayPort, x1 Audio IN, x4 USB<br />· Sonido     SI<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940ph221pp1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung Sync; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   <br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />. Sonido      NO<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   <br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />. Sonido      NO<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 59;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940s2243sw1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung Sync; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   <br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />. Sonido      NO<br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   <br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />. Sonido      NO<br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 45;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940s2243wb1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung S22C; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     1680x1050   16:10                                             <br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     1680x1050   16:10                                             <br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940s22c450bw1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung S22C; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     1920 x 1080 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     1920 x 1080 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     NO<br />· VESA 100X100mm<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940s22c450n1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung S22E; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas  LED<br />· Resolución     1680 x 1050<br />· Conexiones     x1 VGA, x1 DVI, x1 DISPLAYPORT        <br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.  <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas  LED<br />· Resolución     1680 x 1050<br />· Conexiones     x1 VGA, x1 DVI, x1 DISPLAYPORT        <br />· VESA 100X100mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940s22e4501gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung Sync; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     SAMSUNG<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     WSXGA  1680 x 1050  16:10<br />· Conexiones     x1 VGA, x1 DVI<br />· VESA 75X75mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     SAMSUNG<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   TFT<br />· Resolución     WSXGA  1680 x 1050  16:10<br />· Conexiones     x1 VGA, x1 DVI<br />· VESA 75X75mm<br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940sb22401gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Samsung S22A; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   LED<br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI, <br />· Sonido     No<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /> alimentación.;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente. <br /><br />Especificaciones:<br /><br />· Marca     Samsung<br />· Color     Negro<br />· Tipo Panel     22 Pulgadas   LED<br />· Resolución     1680 x 1050 @ 75 Hz<br />· Conexiones     x1 VGA, x1 DVI, <br />· Sonido     No<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br /> alimentación.; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940ssa450bwgb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Dell 2208WFP; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro/Plata <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, x2 USB HUB<br />· Sonido     No  <br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro/Plata <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI, x2 USB HUB<br />· Sonido     No  <br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940de2208wfpt1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Dell E2209WF; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940de2209wf1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Dell E228WFP; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     Dell<br />· Color     Negro <br />· Tipo Panel     22 Pulgadas <br />· Resolución     1680 x 1050 @ 60 Hz<br />· Conexiones     x1 VGA, x1 DVI<br />· Sonido     No  <br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.<br /><br />; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940de228wfp1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
; ; ;Monitor Dell P2210F ; 1; 0; visible;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca             DELL.<br />· Color              Negro.<br />· Tipo Panel     22 Pulgadas   TFT.<br />· Resolución     1440 x 900 @ 60 Hz.<br />· Conexiones    x1 DisplayPort x1 VGA, x1 DVI, 4x USB.<br />· Sonido    No.<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.;Equipos reacondicionados. Equipos comprobados y testeados completamente. Pueden tener signos de desgaste, arañazos o deterioro superficial en su carcasa y/o pantalla, pero estan comprobados 100% y funcionan correctamente.<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca             DELL.<br />· Color              Negro.<br />· Tipo Panel     22 Pulgadas   TFT.<br />· Resolución     1440 x 900 @ 60 Hz.<br />· Conexiones    x1 DisplayPort x1 VGA, x1 DVI, 4x USB.<br />· Sonido    No.<br /><br /><br />AVISO: No se admitirán devoluciones por daños estéticos, excepto defectos de funcionamiento.; ; ; taxable; ; 1; ; ; 0; 0; ; ; ; ; 1; ; ; 55;Monitores,Monitores 22"; ; ;http://www.diginova.es/xweb3/fotoartic/art_6940dep2210f1gb_1.jpg; ; ; ; ; ; ; ; ; 0; ; ; ; ;
